Item_Number,Name,Year,Theme,Subtheme,Pieces,Minifigures,Image_URL,GBP_MSRP,USD_MSRP,CAD_MSRP,EUR_MSRP,Packaging,Availability
5524,Airport,2005,Factory,,607,NA,http://images.brickset.com/sets/images/5524-1.jpg,24.49,40,NA,NA,Not_specified,Not_specified
5525,Amusement_Park,2005,Factory,,1344,NA,http://images.brickset.com/sets/images/5525-1.jpg,43.99,70,NA,NA,Not_specified,Not_specified
5526,Skyline,2005,Factory,,2747,NA,http://images.brickset.com/sets/images/5526-1.jpg,NA,130,NA,NA,Not_specified,Not_specified
5552,James_at_Knapford_Station,2005,Duplo,Thomas_the_Tank_Engine,32,NA,http://images.brickset.com/sets/images/5552-1.jpg,19.99,20,NA,NA,Box,Retail
5554,Thomas_Load_and_Carry_Train_Set,2005,Duplo,Thomas_the_Tank_Engine,61,NA,http://images.brickset.com/sets/images/5554-1.jpg,29.99,29.99,NA,NA,Box,Retail
5555,Toby_at_Wellsworth_Station,2005,Duplo,Thomas_the_Tank_Engine,18,NA,http://images.brickset.com/sets/images/5555-1.jpg,14.99,15,NA,NA,Box,Retail
5556,Percy_at_the_Water_Tower,2005,Duplo,Thomas_the_Tank_Engine,15,NA,http://images.brickset.com/sets/images/5556-1.jpg,9.99,10,NA,NA,Box,Retail
5960,The_Mermaid_Castle,2005,Belville,,237,3,http://images.brickset.com/sets/images/5960-1.jpg,49.99,70,NA,NA,Not_specified,Not_specified
5961,Snow_Queen,2005,Belville,,59,1,http://images.brickset.com/sets/images/5961-1.jpg,9.99,20,NA,NA,Not_specified,Not_specified
5962,The_Tinderbox,2005,Belville,,82,1,http://images.brickset.com/sets/images/5962-1.jpg,9.99,20,NA,NA,Not_specified,Not_specified
5963,The_Princess_and_the_Pea,2005,Belville,,55,1,http://images.brickset.com/sets/images/5963-1.jpg,9.99,19.99,NA,NA,Not_specified,Not_specified
5964,Thumbelina,2005,Belville,,49,1,http://images.brickset.com/sets/images/5964-1.jpg,4.99,6,NA,NA,Not_specified,Not_specified
5994,Catapult,2005,Castle,Knights'_Kingdom_II,27,NA,http://images.brickset.com/sets/images/5994-1.jpg,NA,1,NA,NA,Polybag,Unknown
65642,The_Grand_Tournament_with_sword_and_shield,2005,Castle,Product_Collection,312,NA,http://images.brickset.com/sets/images/65642-1.jpg,NA,30,NA,NA,Not_specified,Not_specified
65743,City_Construction_Value_Pack,2005,City,Product_Collection,226,NA,http://images.brickset.com/sets/images/65743-1.jpg,NA,25,NA,NA,Box,Retail_-_limited
65757,Special_Edition_Guardian_Toa,2005,Bionicle,Product_Collection,108,NA,http://images.brickset.com/sets/images/65757-1.jpg,NA,18,NA,NA,Not_specified,Not_specified
65766,Thomas_Bridge_&_Tunnel_Set,2005,Duplo,Product_Collection,87,NA,http://images.brickset.com/sets/images/65766-1.jpg,NA,70,NA,NA,Box,Retail_-_limited
65767,Attack_from_the_Sea,2005,Castle,Product_Collection,314,NA,http://images.brickset.com/sets/images/65767-1.jpg,NA,30,NA,NA,Box,Retail_-_limited
65768,Knights'_Value_Pack,2005,Castle,Product_Collection,87,NA,http://images.brickset.com/sets/images/65768-1.jpg,14.99,NA,NA,NA,Box,Retail_-_limited
65769,Vladek_Value_Pack,2005,Castle,Product_Collection,42,NA,http://images.brickset.com/sets/images/65769-1.jpg,14.99,20,NA,NA,Box,Retail_-_limited
65771,Episode_III_Collectors'_Set,2005,Star_Wars,Product_Collection,544,NA,http://images.brickset.com/sets/images/65771-1.jpg,NA,60,NA,NA,Plastic_box,Retail_-_limited
65808,Toa_Hordika_Value_Pack,2005,Bionicle,Product_Collection,144,NA,http://images.brickset.com/sets/images/65808-1.jpg,17.99,NA,NA,NA,Not_specified,Not_specified
6966,Jedi_Starfighter,2005,Star_Wars,Mini_Building_Set,38,NA,http://images.brickset.com/sets/images/6966-1.jpg,NA,4.99,NA,NA,Polybag,Promotional
7015,Viking_Warrior_challenges_the_Fenris_Wolf,2005,Vikings,,76,1,http://images.brickset.com/sets/images/7015-1.jpg,3.99,5,NA,NA,Box,Retail_-_limited
7016,Viking_Boat_against_the_Wyvern_Dragon,2005,Vikings,,112,2,http://images.brickset.com/sets/images/7016-1.jpg,5.99,10,NA,NA,Box,Retail_-_limited
7017,Viking_Catapult_versus_the_Nidhogg_Dragon_,2005,Vikings,,225,2,http://images.brickset.com/sets/images/7017-1.jpg,12.99,20,NA,NA,Box,Retail_-_limited
7018,Viking_Ship_challenges_the_Midgard_Serpent_,2005,Vikings,,578,6,http://images.brickset.com/sets/images/7018-1.jpg,34.99,50,NA,NA,Box,Retail_-_limited
7019,Viking_Fortress_against_the_Fafnir_Dragon,2005,Vikings,,1019,6,http://images.brickset.com/sets/images/7019-1.jpg,49.99,70,NA,NA,Box,Retail_-_limited
7235,Police_Motorcycle,2005,City,Police,28,1,http://images.brickset.com/sets/images/7235-1.jpg,3.99,3.99,4.99,4.99,Box,Retail
7236,Police_Car,2005,City,Police,59,1,http://images.brickset.com/sets/images/7236-1.jpg,4.99,5.99,7.99,NA,Box,Retail
7237,Police_Station,2005,City,Police,586,5,http://images.brickset.com/sets/images/7237-1.jpg,39.99,69.99,NA,NA,Box,Retail
7238,Fire_Helicopter,2005,City,Fire,75,1,http://images.brickset.com/sets/images/7238-1.jpg,7.99,9.99,NA,NA,Box,Retail
7239,Fire_Truck,2005,City,Fire,214,2,http://images.brickset.com/sets/images/7239-1.jpg,14.99,22.99,29.99,24.99,Box,Retail
7240,Fire_Station,2005,City,Fire,260,3,http://images.brickset.com/sets/images/7240-1.jpg,19.99,30,NA,NA,Box,Retail
7241,Fire_Car,2005,City,Fire,46,1,http://images.brickset.com/sets/images/7241-1.jpg,3.99,3.99,4.99,NA,Box,Retail
7242,Street_Sweeper,2005,City,Construction,63,1,http://images.brickset.com/sets/images/7242-1.jpg,4.99,7.99,NA,NA,Box,Retail
7243,Construction_Site,2005,City,Construction,298,3,http://images.brickset.com/sets/images/7243-1.jpg,24.99,39.99,NA,NA,Box,Retail
7244,Speedboat,2005,City,Harbour,107,2,http://images.brickset.com/sets/images/7244-1.jpg,14.99,29.99,NA,NA,Box,Retail
7245,Prisoner_Transport,2005,City,Police,98,2,http://images.brickset.com/sets/images/7245-1.jpg,9.99,12.99,NA,NA,Box,Retail
7246,Mini_Digger,2005,City,Construction,36,1,http://images.brickset.com/sets/images/7246-1.jpg,2.99,3.99,NA,NA,Box,Retail
7248,Digger,2005,City,Construction,127,1,http://images.brickset.com/sets/images/7248-1.jpg,9.99,19.99,NA,NA,Box,Retail
7249,XXL_Mobile_Crane,2005,City,Construction,524,2,http://images.brickset.com/sets/images/7249-1.jpg,34.99,69.99,NA,NA,Box,Retail
7250,Clone_Scout_Walker,2005,Star_Wars,Episode_III,108,1,http://images.brickset.com/sets/images/7250-1.jpg,6.99,10,NA,NA,Box,Retail
7251,Darth_Vader_Transformation,2005,Star_Wars,Episode_III,53,3,http://images.brickset.com/sets/images/7251-1.jpg,4.99,7,NA,NA,Box,Retail
7252,Droid_Tri-Fighter,2005,Star_Wars,Episode_III,148,1,http://images.brickset.com/sets/images/7252-1.jpg,9.99,15,NA,NA,Box,Retail
7255,General_Grievous_Chase,2005,Star_Wars,Episode_III,111,2,http://images.brickset.com/sets/images/7255-1.jpg,14.99,20,NA,NA,Box,Retail
7256,Jedi_Starfighter_and_Vulture_Droid,2005,Star_Wars,Episode_III,202,1,http://images.brickset.com/sets/images/7256-1.jpg,14.99,20,NA,NA,Box,Retail
7257,Ultimate_Lightsaber_Duel,2005,Star_Wars,Episode_III,282,2,http://images.brickset.com/sets/images/7257-1.jpg,24.99,30,NA,NA,Box,Retail
7258,Wookiee_Attack,2005,Star_Wars,Episode_III,366,5,http://images.brickset.com/sets/images/7258-1.jpg,24.99,30,NA,NA,Box,Retail
7259,ARC-170_Fighter,2005,Star_Wars,Episode_III,396,4,http://images.brickset.com/sets/images/7259-1.jpg,29.99,40,NA,NA,Box,Retail
7260,Wookiee_Catamaran,2005,Star_Wars,Episode_III,376,6,http://images.brickset.com/sets/images/7260-1.jpg,39.99,50,NA,NA,Box,Retail
7261,Clone_Turbo_Tank,2005,Star_Wars,Episode_III,801,7,http://images.brickset.com/sets/images/7261-1.jpg,69.99,90,NA,NA,Box,Retail
7263,TIE_Fighter,2005,Star_Wars,Episode_IV-VI,159,2,http://images.brickset.com/sets/images/7263-1.jpg,14.99,20,NA,NA,Box,Retail
7264,Imperial_Inspection,2005,Star_Wars,Episode_IV-VI,367,10,http://images.brickset.com/sets/images/7264-1.jpg,44.99,50,NA,NA,Box,Retail
7280,Straight_&_Crossroad_Plates,2005,City,General,2,NA,http://images.brickset.com/sets/images/7280-1.jpg,10.49,14.99,19.99,9.99,Shrink-wrapped,Retail
7281,T-Junction_&_Curved_Road_Plates,2005,City,General,2,NA,http://images.brickset.com/sets/images/7281-1.jpg,10.49,14.99,19.99,9.99,Shrink-wrapped,Retail
7283,Ultimate_Space_Battle,2005,Star_Wars,Episode_III,567,4,http://images.brickset.com/sets/images/7283-1.jpg,NA,50,NA,NA,Not_specified,Not_specified
7294,Dino_Quad,2005,Dino_2010,,39,1,http://images.brickset.com/sets/images/7294-1.jpg,2.99,NA,NA,NA,Not_specified,Not_specified
7295,Dino_Buggy_Chaser,2005,Dino_2010,,83,1,http://images.brickset.com/sets/images/7295-1.jpg,7.99,NA,NA,NA,Not_specified,Not_specified
7296,Dino_4WD_Trapper,2005,Dino_2010,,283,1,http://images.brickset.com/sets/images/7296-1.jpg,14.99,NA,NA,NA,Not_specified,Not_specified
7297,Dino_Track_Transport,2005,Dino_2010,,363,3,http://images.brickset.com/sets/images/7297-1.jpg,29.99,NA,NA,NA,Not_specified,Not_specified
7298,Dino_Air_Tracker,2005,Dino_2010,,711,4,http://images.brickset.com/sets/images/7298-1.jpg,49.99,NA,NA,NA,Not_specified,Not_specified
7324,City_Advent_Calendar,2005,City,Seasonal,203,9,http://images.brickset.com/sets/images/7324-1.jpg,12.99,15,NA,NA,Box,Retail_-_limited
7344,Dump_Truck,2005,City,Construction,187,1,http://images.brickset.com/sets/images/7344-1.jpg,12.49,30,NA,NA,Box,Retail
7473,Steel_Sprinter_vs._Mutant_Lizard,2005,Dino_Attack,,42,1,http://images.brickset.com/sets/images/7473-1.jpg,NA,4,NA,NA,Box,Retail
7474,Urban_Avenger_vs._Raptor,2005,Dino_Attack,,87,1,http://images.brickset.com/sets/images/7474-1.jpg,NA,10,NA,NA,Box,Retail
7475,Fire_Hammer_vs._Mutant_Lizards,2005,Dino_Attack,,254,1,http://images.brickset.com/sets/images/7475-1.jpg,NA,20,NA,NA,Box,Retail
7476,Iron_Predator_vs._T-Rex,2005,Dino_Attack,,278,3,http://images.brickset.com/sets/images/7476-1.jpg,NA,40,NA,NA,Box,Retail
7477,T-1_Typhoon_vs._T-Rex,2005,Dino_Attack,,605,4,http://images.brickset.com/sets/images/7477-1.jpg,NA,70,NA,NA,Box,Retail
7523,Hip_Hair_Set,2005,Clikits,,16,NA,http://images.brickset.com/sets/images/7523-1.jpg,2.99,5,NA,NA,Not_specified,Not_specified
7527,Pretty_in_Pink_Beauty_Set,2005,Clikits,,136,NA,http://images.brickset.com/sets/images/7527-1.jpg,12.99,20,NA,NA,Not_specified,Not_specified
7533,Pretty_In_Pink_Jewels-n-More,2005,Clikits,,67,1,http://images.brickset.com/sets/images/7533-1.jpg,6.99,8,NA,NA,Not_specified,Not_specified
7534,Stylin'_Citrus_Jewels-n-More,2005,Clikits,,67,1,http://images.brickset.com/sets/images/7534-1.jpg,6.99,8,NA,NA,Not_specified,Not_specified
7535,Groovy_Grape_Jewels-n-More,2005,Clikits,,67,1,http://images.brickset.com/sets/images/7535-1.jpg,6.99,8,NA,NA,Not_specified,Not_specified
7536,Modern_Magnetic_Room_Decor,2005,Clikits,,72,NA,http://images.brickset.com/sets/images/7536-1.jpg,7.99,13,NA,NA,Not_specified,Not_specified
7537,Cool_Carry-All_Set,2005,Clikits,,74,NA,http://images.brickset.com/sets/images/7537-1.jpg,9.99,15,NA,NA,Not_specified,Not_specified
7538,Totally_Clikits_Fashion_Bag_and_Accessories,2005,Clikits,,125,NA,http://images.brickset.com/sets/images/7538-1.jpg,24.99,NA,NA,NA,Not_specified,Not_specified
7540,Friends_4-Ever_Jewels_&_More,2005,Clikits,,66,NA,http://images.brickset.com/sets/images/7540-1.jpg,6.99,10,NA,NA,Not_specified,Not_specified
7541,Friendship_Frames_&_Notes,2005,Clikits,,70,NA,http://images.brickset.com/sets/images/7541-1.jpg,6.99,10,NA,NA,Not_specified,Not_specified
7542,Flashin'_Fashion_Frame,2005,Clikits,,50,NA,http://images.brickset.com/sets/images/7542-1.jpg,12.99,20,NA,NA,Not_specified,Not_specified
7557,Blooms_and_Butterflies,2005,Clikits,,14,NA,http://images.brickset.com/sets/images/7557-1.jpg,1.49,3,NA,NA,Not_specified,Not_specified
7558,Shells_and_Starfish,2005,Clikits,,14,NA,http://images.brickset.com/sets/images/7558-1.jpg,1.49,3,NA,NA,Not_specified,Not_specified
7559,Sports_and_Stars,2005,Clikits,,14,NA,http://images.brickset.com/sets/images/7559-1.jpg,1.49,3,NA,NA,Not_specified,Not_specified
7574,Holiday_Gift_Calendar,2005,Clikits,,115,NA,http://images.brickset.com/sets/images/7574-1.jpg,12.99,20,NA,NA,Not_specified,Not_specified
7840,Airport_Action_Set,2005,Duplo,Airport,103,5,http://images.brickset.com/sets/images/7840-1.jpg,49.99,79.99,NA,NA,Not_specified,Not_specified
7841,Helicopter_Rescue_Unit,2005,Duplo,Airport,25,3,http://images.brickset.com/sets/images/7841-1.jpg,19.99,20,NA,NA,Not_specified,Not_specified
7842,Jet_Fuel_Truck,2005,Duplo,Airport,10,1,http://images.brickset.com/sets/images/7842-1.jpg,6.99,NA,NA,NA,Not_specified,Not_specified
7843,Plane,2005,Duplo,Airport,32,2,http://images.brickset.com/sets/images/7843-1.jpg,29.99,39.99,NA,NA,Not_specified,Not_specified
7870,Hans_Christian_Andersen_Bucket,2005,Creator,,500,NA,http://images.brickset.com/sets/images/7870-1.jpg,9.99,NA,NA,NA,Bucket,LEGO_exclusive
8415,Dump_Truck,2005,Technic,,284,NA,http://images.brickset.com/sets/images/8415-1.jpg,14.99,30,NA,NA,Box,Retail
8416,Fork-Lift,2005,Technic,,729,NA,http://images.brickset.com/sets/images/8416-1.jpg,39.99,69.99,NA,NA,Box,Retail
8418,Mini_Loader,2005,Technic,,66,NA,http://images.brickset.com/sets/images/8418-1.jpg,4.99,5.99,NA,NA,Box,Retail
8419,Excavator,2005,Technic,,286,NA,http://images.brickset.com/sets/images/8419-1.jpg,14.99,20,NA,NA,Box,Retail
8420,Street_Bike,2005,Technic,,506,NA,http://images.brickset.com/sets/images/8420-1.jpg,29.99,50,NA,NA,Box,Retail
8421,Mobile_Crane,2005,Technic,,1884,NA,http://images.brickset.com/sets/images/8421-1.jpg,89.99,150,NA,NA,Box,Retail
8641,Flame_Glider,2005,Racers,Tiny_Turbos,52,NA,http://images.brickset.com/sets/images/8641-1.jpg,2.99,4,NA,NA,Canister,Retail
8642,Monster_Crusher,2005,Racers,Tiny_Turbos,43,NA,http://images.brickset.com/sets/images/8642-1.jpg,2.99,4,NA,NA,Canister,Retail
8643,Power_Cruiser,2005,Racers,Tiny_Turbos,46,NA,http://images.brickset.com/sets/images/8643-1.jpg,2.99,4,NA,NA,Canister,Retail
8644,Street_Maniac,2005,Racers,Tiny_Turbos,36,NA,http://images.brickset.com/sets/images/8644-1.jpg,2.99,4,NA,NA,Canister,Retail
8645,Muscle_Slammer_Bike,2005,Racers,Power_Racers,126,NA,http://images.brickset.com/sets/images/8645-1.jpg,6.99,10,NA,NA,Box,Retail
8646,Speed_Slammer_Bike,2005,Racers,Power_Racers,126,NA,http://images.brickset.com/sets/images/8646-1.jpg,6.99,10,NA,NA,Box,Retail
8647,Night_Racer,2005,Racers,Power_Racers,76,NA,http://images.brickset.com/sets/images/8647-1.jpg,6.99,10,NA,NA,Box,Retail
8648,Buzz_Saw,2005,Racers,Power_Racers,64,NA,http://images.brickset.com/sets/images/8648-1.jpg,6.99,10,NA,NA,Box,Retail
8649,Nitro_Menace,2005,Racers,Power_Racers,620,NA,http://images.brickset.com/sets/images/8649-1.jpg,34.99,50,NA,NA,Box,Retail
8650,Furious_Slammer_Racer,2005,Racers,Power_Racers,254,NA,http://images.brickset.com/sets/images/8650-1.jpg,14.99,20,NA,NA,Box,Retail
8651,Jumping_Giant,2005,Racers,Power_Racers,242,NA,http://images.brickset.com/sets/images/8651-1.jpg,17.99,20,NA,NA,Box,Retail
8652,Enzo_Ferrari_1:17,2005,Racers,Ferrari,477,NA,http://images.brickset.com/sets/images/8652-1.jpg,29.99,40,NA,NA,Box,Retail
8653,Enzo_Ferrari_1:10,2005,Racers,Ferrari,1360,NA,http://images.brickset.com/sets/images/8653-1.jpg,79.99,100,NA,NA,Box,Retail
8654,Scuderia_Ferrari_Truck,2005,Racers,Ferrari,813,6,http://images.brickset.com/sets/images/8654-1.jpg,49.99,79.99,NA,NA,Box,Retail
8655,RX-Sprinter,2005,Racers,Tiny_Turbos,58,NA,http://images.brickset.com/sets/images/8655-1.jpg,2.99,4,NA,NA,Canister,Retail
8656,F6_Truck,2005,Racers,Tiny_Turbos,47,NA,http://images.brickset.com/sets/images/8656-1.jpg,2.99,4,NA,NA,Canister,Retail
8657,ATR_4,2005,Racers,Tiny_Turbos,39,NA,http://images.brickset.com/sets/images/8657-1.jpg,2.99,4,NA,NA,Canister,Retail
8658,Big_Bling_Wheelie,2005,Racers,Tiny_Turbos,32,NA,http://images.brickset.com/sets/images/8658-1.jpg,2.99,4,NA,NA,Canister,Retail
8715,BIONICLE_Exclusive_Accessories,2005,Bionicle,Accessories,401,NA,http://images.brickset.com/sets/images/8715-1.jpg,NA,20,NA,NA,Not_specified,Not_specified
8736,Toa_Hordika_Vakama,2005,Bionicle,Toa_Hordika,48,NA,http://images.brickset.com/sets/images/8736-1.jpg,5.99,8.99,NA,NA,Not_specified,Not_specified
8737,Toa_Hordika_Nokama,2005,Bionicle,Toa_Hordika,48,NA,http://images.brickset.com/sets/images/8737-1.jpg,5.99,9,NA,NA,Not_specified,Not_specified
8738,Toa_Hordika_Whenua,2005,Bionicle,Toa_Hordika,48,NA,http://images.brickset.com/sets/images/8738-1.jpg,5.99,9,NA,NA,Not_specified,Not_specified
8739,Toa_Hordika_Onewa,2005,Bionicle,Toa_Hordika,48,NA,http://images.brickset.com/sets/images/8739-1.jpg,5.99,9,NA,NA,Not_specified,Not_specified
8740,Toa_Hordika_Matau,2005,Bionicle,Toa_Hordika,48,NA,http://images.brickset.com/sets/images/8740-1.jpg,5.99,9,NA,NA,Not_specified,Not_specified
8741,Toa_Hordika_Nuju,2005,Bionicle,Toa_Hordika,48,NA,http://images.brickset.com/sets/images/8741-1.jpg,5.99,9,NA,NA,Not_specified,Not_specified
8742,Visorak_Vohtarak,2005,Bionicle,Visorak,48,NA,http://images.brickset.com/sets/images/8742-1.jpg,5.99,9,NA,NA,Not_specified,Not_specified
8743,Visorak_Boggarak,2005,Bionicle,Visorak,48,NA,http://images.brickset.com/sets/images/8743-1.jpg,5.99,9,NA,NA,Not_specified,Not_specified
8744,Visorak_Oohnorak,2005,Bionicle,Visorak,47,NA,http://images.brickset.com/sets/images/8744-1.jpg,5.99,9,NA,NA,Not_specified,Not_specified
8745,Visorak_Roporak,2005,Bionicle,Visorak,48,NA,http://images.brickset.com/sets/images/8745-1.jpg,5.99,9,NA,NA,Not_specified,Not_specified
8746,Visorak_Keelerak,2005,Bionicle,Visorak,48,NA,http://images.brickset.com/sets/images/8746-1.jpg,5.99,9,NA,NA,Not_specified,Not_specified
8747,Visorak_Suukorak,2005,Bionicle,Visorak,48,NA,http://images.brickset.com/sets/images/8747-1.jpg,5.99,9,NA,NA,Not_specified,Not_specified
8748,Rhotuka_Spinners,2005,Bionicle,Accessories,5,NA,http://images.brickset.com/sets/images/8748-1.jpg,1.49,2,NA,NA,Not_specified,Not_specified
8755,Keetongu,2005,Bionicle,Warriors,203,NA,http://images.brickset.com/sets/images/8755-1.jpg,14.99,20,NA,NA,Not_specified,Not_specified
8756,Sidorak,2005,Bionicle,Warriors,211,NA,http://images.brickset.com/sets/images/8756-1.jpg,14.99,20,NA,NA,Not_specified,Not_specified
8757,Visorak_Battle_Ram,2005,Bionicle,Playsets,176,14,http://images.brickset.com/sets/images/8757-1.jpg,19.99,30,NA,NA,Not_specified,Not_specified
8758,Tower_of_Toa,2005,Bionicle,Playsets,401,14,http://images.brickset.com/sets/images/8758-1.jpg,29.99,50,NA,NA,Not_specified,Not_specified
8759,Battle_of_Metru_Nui,2005,Bionicle,Playsets,858,14,http://images.brickset.com/sets/images/8759-1.jpg,49.99,80,NA,NA,Not_specified,Not_specified
8761,Roodaka,2005,Bionicle,Warriors,233,NA,http://images.brickset.com/sets/images/8761-1.jpg,14.99,20,NA,NA,Not_specified,Not_specified
8762,Toa_Iruini,2005,Bionicle,Toa_Hagah,53,NA,http://images.brickset.com/sets/images/8762-1.jpg,5.99,NA,NA,NA,Not_specified,Not_specified
8763,Toa_Norik,2005,Bionicle,Toa_Hagah,55,NA,http://images.brickset.com/sets/images/8763-1.jpg,5.99,NA,NA,NA,Not_specified,Not_specified
8769,Visorak's_Gate,2005,Bionicle,Playsets,318,14,http://images.brickset.com/sets/images/8769-1.jpg,NA,40,NA,NA,Not_specified,Not_specified
8791,Sir_Danju,2005,Castle,Knights'_Kingdom_II,42,NA,http://images.brickset.com/sets/images/8791-1.jpg,5.99,8.99,NA,NA,Not_specified,Not_specified
8792,Sir_Jayko,2005,Castle,Knights'_Kingdom_II,43,NA,http://images.brickset.com/sets/images/8792-1.jpg,5.99,9,NA,NA,Not_specified,Not_specified
8793,Sir_Rascus,2005,Castle,Knights'_Kingdom_II,44,NA,http://images.brickset.com/sets/images/8793-1.jpg,5.99,9,NA,NA,Not_specified,Not_specified
8794,Sir_Santis,2005,Castle,Knights'_Kingdom_II,44,NA,http://images.brickset.com/sets/images/8794-1.jpg,5.99,9,NA,NA,Not_specified,Not_specified
8795,Lord_Vladek,2005,Castle,Knights'_Kingdom_II,44,NA,http://images.brickset.com/sets/images/8795-1.jpg,5.99,9,NA,NA,Polybag,Not_specified
8796,King_Mathias,2005,Castle,Knights'_Kingdom_II,43,NA,http://images.brickset.com/sets/images/8796-1.jpg,5.99,9,NA,NA,Not_specified,Not_specified
8873,Fireball_Catapult,2005,Castle,Knights'_Kingdom_II,46,2,http://images.brickset.com/sets/images/8873-1.jpg,4.99,8,NA,NA,Box,Retail
8874,Battle_Wagon,2005,Castle,Knights'_Kingdom_II,129,3,http://images.brickset.com/sets/images/8874-1.jpg,14.99,20,NA,NA,Box,Retail
8875,King's_Siege_Tower,2005,Castle,Knights'_Kingdom_II,135,4,http://images.brickset.com/sets/images/8875-1.jpg,14.99,20,NA,NA,Box,Retail
8876,Scorpion_Prison_Cave,2005,Castle,Knights'_Kingdom_II,280,5,http://images.brickset.com/sets/images/8876-1.jpg,29.99,40,NA,NA,Box,Retail
8877,Vladek's_Dark_Fortress,2005,Castle,Knights'_Kingdom_II,983,9,http://images.brickset.com/sets/images/8877-1.jpg,69.99,100,NA,NA,Box,Retail
9024,LEGO_Soft_Imagination_Set,2005,Education,,74,NA,http://images.brickset.com/sets/images/9024-1.jpg,201,240,NA,NA,Not_specified,Not_specified
9231,Playhouse_Set,2005,Education,Duplo,105,4,http://images.brickset.com/sets/images/9231-1.jpg,NA,69,NA,NA,Not_specified,Not_specified
9232,Hospital_Set,2005,Education,Duplo,100,7,http://images.brickset.com/sets/images/9232-1.jpg,NA,64,NA,NA,Not_specified,Not_specified
9234,Dolls_Family_Set,2005,Education,Duplo,76,6,http://images.brickset.com/sets/images/9234-1.jpg,NA,89,NA,NA,Not_specified,Not_specified
9236,Garden_Set,2005,Education,Duplo,37,4,http://images.brickset.com/sets/images/9236-1.jpg,NA,26,NA,NA,Not_specified,Not_specified
9237,Garage_Set,2005,Education,Duplo,44,1,http://images.brickset.com/sets/images/9237-1.jpg,NA,26,NA,NA,Not_specified,Not_specified
9247,Community_Workers,2005,Education,,202,31,http://images.brickset.com/sets/images/9247-1.jpg,36.99,49.99,69.99,NA,Not_specified,Not_specified
9543,Let's_Play_Maths,2005,Education,,124,NA,http://images.brickset.com/sets/images/9543-1.jpg,56.48,80,NA,NA,Not_specified,Not_specified
9544,Maths_Machines,2005,Education,,555,2,http://images.brickset.com/sets/images/9544-1.jpg,56.48,100,NA,NA,Not_specified,Not_specified
9545,Numbers_Set,2005,Education,,144,NA,http://images.brickset.com/sets/images/9545-1.jpg,42.12,57,NA,NA,Not_specified,Not_specified
9546,Mosaics_Set,2005,Education,,260,NA,http://images.brickset.com/sets/images/9546-1.jpg,73.63,69,NA,NA,Not_specified,Not_specified
9547,Letters_Set,2005,Education,,146,NA,http://images.brickset.com/sets/images/9547-1.jpg,48.94,59,NA,NA,Not_specified,Not_specified
10081,Heart_Birthday_Pack,2004,Clikits,,70,NA,http://images.brickset.com/sets/images/10081-1.jpg,4.5,6,NA,NA,Not_specified,Not_specified
10082,Daisy_Birthday_Pack,2004,Clikits,,70,NA,http://images.brickset.com/sets/images/10082-1.jpg,4.5,6,NA,NA,Not_specified,Not_specified
10083,Star_Birthday_Pack,2004,Clikits,,70,NA,http://images.brickset.com/sets/images/10083-1.jpg,4.5,6,NA,NA,Not_specified,Not_specified
10116,Heart_Accessories,2004,Clikits,,50,NA,http://images.brickset.com/sets/images/10116-1.jpg,NA,5,NA,NA,Not_specified,Not_specified
10117,Daisy_Accessories,2004,Clikits,,50,NA,http://images.brickset.com/sets/images/10117-1.jpg,NA,5,NA,NA,Not_specified,Not_specified
10118,Star_Accessories,2004,Clikits,,50,NA,http://images.brickset.com/sets/images/10118-1.jpg,NA,5,NA,NA,Not_specified,Not_specified
10131,TIE_Fighter_Collection,2004,Star_Wars,Expanded_Universe,682,4,http://images.brickset.com/sets/images/10131-1.jpg,64.99,70,NA,NA,Not_specified,Not_specified
10132,Motorised_Hogwarts_Express,2004,Harry_Potter,Prisoner_of_Azkaban,708,4,http://images.brickset.com/sets/images/10132-1.jpg,89.99,120,NA,NA,Box,Retail
